date,inn,count,outs,trackmanPitchUID,TrackmanGameID,playGuid,TeamId,GameID,ContactY,ContactX,CThrowDownLineDist,ContactZ,PickAttBase,SBA2,SBA3,CTimeToBase,CThrowBase,CExchTime,CThrowHeight,CThrowSpd,DelivTime,ForwVel,HangTime,BrkY,SB3,SB2,xWOBA,LandAng,ABResult,xSLG,xISO,xAVG,PitchHand,BatterHand,PopTime,PlayDesc,ManOn2nd,ManOn3rd,ManOn1st,PZNorm,PXNorm,Tilt,SpinDir,RelX,RelZ,HorzRelAngle,HorzApprAngle,VertRelAngle,VertApprAngle,IndVertBrk,HRDst,HorzBrk,FBDst,ExitDir,Extension,pitcher,batter,type,pitchResult,Vel,Spin,ExitVel,LaunchAng,pCallStrk%
2025-05-20 01:00:00,Top 8,0-0,2,379961c0-359a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7286-7297,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,R,R,-,,,,1,-0.8259085714285713,2.0101694117647058,12:52,206.0,-23.2,67.3,-4.47,-2.91,-2.98,-5.60,18.6,-,8.6,-,-,7.03,Myers,Knutson,Fastball,Ball,91.8,2566.2,-,-,5.6%
2025-05-20 01:00:00,Top 8,1-0,2,42b02080-359a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7305-7315,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,R,R,-,,,,1,0.5075885714285714,1.2406588235294118,1:59,239.7,-26.2,62.3,-4.83,-1.93,-0.01,-5.14,10.3,-,15.8,-,-,7.24,Myers,Knutson,Changeup,Strike Looking,84.3,2359.7,-,-,83.1%
2025-05-20 01:00:00,Top 8,1-1,2,4f358a70-359a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7326-7338,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,R,R,-,,,,1,-0.49518857142857137,1.795976470588235,9:49,114.4,-26.9,62.8,-2.69,-4.94,-0.25,-6.83,7.0,-,-12.4,-,-,6.36,Myers,Knutson,Slider,Foul,81.0,2471.5,-,-,14.7%
2025-05-20 01:00:00,Top 8,1-2,2,5fe00d00-359a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7353-7371,4806,257794396,0.61,1.41,-,2.04,0,,,-,0,-,-,-,-,77.0,0.37s,-,,,.131,-1.0,S,.149,.001,.148,R,R,-,S/8.1-2,,,1,-0.43643428571428594,1.9095388235294115,9:55,117.3,-25.1,64.1,-3.00,-4.50,-0.33,-6.85,5.4,40.3,-8.3,126.1,-3.0,6.56,Myers,Knutson,Slider,Single on a Ground Ball,81.8,2446.5,77.0,0.6,6.1%
2025-05-20 01:00:00,Top 9,0-0,1,8f337590-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8126-8139,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,FC,-,-,-,R,R,-,,1,,1,0.6137485714285715,1.3666729411764706,1:30,225.2,-45.9,58.2,-5.99,-4.40,0.29,-4.39,9.9,-,8.9,-,-,6.39,Ozmer,Seals,Sinker,Strike Looking,88.8,2406.6,-,-,63.3%
2025-05-20 01:00:00,Top 9,0-1,1,9b2c56f0-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8147-8164,4806,257794396,-0.56,-0.18,-,2.20,0,,,-,0,-,-,-,-,99.3,0.06s,-,,,.325,39.0,FC,.448,.138,.310,R,R,-,FC.2-3;1-2(E3),1,,1,-0.08451428571428567,-0.18491294117647059,2:02,240.8,-45.8,59.4,-5.07,-2.89,-0.34,-5.26,7.8,8.7,12.2,139.2,38.0,6.06,Ozmer,Seals,Sinker,Fielder's Choice,89.7,2391.8,102.1,-13.3,98.7%
2025-05-20 01:00:00,Top 9,0-0,1,6ef70c60-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8071-8085,4806,257794396,-,-,-,-,0,,,-,1,1.71,-,46.8,-,-,-,-,,,-,-,HBP,-,-,-,R,R,-,,,,1,-1.12856,0.6753882352941176,1:51,235.3,-43.6,59.4,-5.68,-3.18,-1.53,-6.06,10.9,-,14.0,-,-,6.10,Ozmer,Lovich,Sinker,Ball,89.3,2389.3,-,-,58.1%
2025-05-20 01:00:00,Top 9,1-0,1,78cbae30-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8091-8107,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.728,-,HBP,-,-,-,R,R,-,HP.1-2,,,1,0.21080000000000002,-2.8363341176470587,9:26,103.0,-46.4,55.0,-0.28,-3.67,2.03,-6.33,6.0,-,-19.1,-,-,5.22,Ozmer,Lovich,Slider,Hit By Pitch,74.5,2363.6,-,-,0.0%
2025-05-20 01:00:00,Top 9,0-0,1,57a1d7c0-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8036-8053,4806,257794396,0.15,0.21,-,2.29,0,,,-,0,-,-,-,-,54.6,3.85s,-,,,.512,-29.2,S,.583,.009,.574,R,L,-,S/7,,,,-0.19745142857142842,0.19574117647058822,1:48,234.0,-44.6,58.5,-5.51,-2.84,-0.63,-5.06,11.9,217.8,14.9,217.8,-18.3,6.28,Ozmer,Daniels,Slider,Single on a Fly Ball,88.1,2379.9,68.5,37.1,98.5%
2025-05-20 01:00:00,Top 9,0-0,2,f79bab70-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8305-8315,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,L,-,,1,1,1,0.3621371428571431,0.9907905882352941,1:28,223.8,-45.4,60.1,-5.86,-3.87,-0.37,-4.56,12.7,-,11.1,-,-,6.38,Ozmer,Serna,Sinker,Strike Looking,89.1,2447.8,-,-,91.2%
2025-05-20 01:00:00,Top 9,0-1,2,01d77380-359d-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8323-8332,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,L,-,,1,1,1,0.13244571428571408,-2.1537882352941176,3:32,286.1,-47.5,55.8,-3.34,-1.96,1.74,-6.36,-0.9,-,7.6,-,-,6.48,Ozmer,Serna,Changeup,Ball,79.9,1356.2,-,-,0.0%
2025-05-20 01:00:00,Top 9,1-1,2,0ee399a0-359d-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8340-8354,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,L,-,,1,1,1,-0.6189600000000001,-0.4835717647058823,1:46,233.2,-44.7,60.1,-5.06,-2.26,-1.37,-5.40,12.7,-,15.6,-,-,6.27,Ozmer,Serna,Sinker,Strike Swinging,89.8,2388.4,-,-,96.9%
2025-05-20 01:00:00,Top 9,1-2,2,24af2100-359d-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8379-8391,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,L,-,,1,1,1,1.5354857142857143,-0.9465458823529411,1:14,216.9,-38.5,69.3,-3.72,-1.78,-0.51,-3.84,15.4,-,10.8,-,-176.8,6.17,Ozmer,Serna,Fastball,Foul,91.7,2381.1,79.7,5.6,2.5%
2025-05-20 01:00:00,Top 9,1-2,2,344f5f80-359d-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8405-8417,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,L,-,,1,1,1,2.147588571428571,-1.0304611764705882,1:02,210.8,-36.9,69.6,-3.32,-1.74,0.04,-3.30,16.0,-,8.8,-,-,5.97,Ozmer,Serna,Fastball,Ball,91.7,2507.7,-,-,0.0%
2025-05-20 01:00:00,Top 9,2-2,2,3fda8af0-359d-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8426-8443,4806,257794396,0.69,-0.34,-,3.35,0,,,-,0,-,-,-,-,41.3,5.89s,-,,,.026,-41.0,IP_OUT,.031,.004,.027,R,L,-,7/F,1,1,1,0.6409599999999998,-0.27503999999999995,1:18,219.2,-45.4,61.2,-4.72,-3.05,-0.33,-4.28,12.4,205.8,9.3,205.8,-22.5,6.32,Ozmer,Serna,Sinker,Pop Out,91.1,2559.8,84.7,60.8,95.4%
2025-05-20 01:00:00,Top 9,0-0,1,d37eacb0-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8244-8254,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,L,-,,1,1,1,1.0604799999999999,-3.0137223529411767,2:34,257.0,-47.5,56.2,-2.47,-1.52,2.33,-5.31,2.5,-,5.2,-,-,6.67,Ozmer,Nicoletto,Changeup,Ball,79.1,1582.6,-,-,0.0%
2025-05-20 01:00:00,Top 9,1-0,1,dd56f800-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-8260-8275,4806,257794396,0.44,0.52,-,2.97,0,,,-,0,-,-,-,-,74.6,1.37s,-,,,.493,36.1,IP_OUT,.560,.006,.554,R,L,-,3/L,1,1,1,0.6198514285714286,0.6491999999999999,1:32,225.9,-45.8,59.5,-5.63,-3.65,0.00,-4.34,11.8,132.6,11.0,132.6,31.8,6.39,Ozmer,Nicoletto,Sinker,Line Out,89.1,2397.4,76.3,12.1,94.2%
2025-05-20 01:00:00,Top 9,0-0,0,0a594c00-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7899-7910,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ozmer,Patterson,Sinker,Strike Looking,-,-,-,-,-
2025-05-20 01:00:00,Top 9,0-1,0,11abafc0-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7915-7928,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,-1.6675771428571429,-1.7840188235294117,8:57,88.5,-47.6,52.3,-1.53,-4.25,0.99,-8.29,1.2,-,-15.3,-,-,5.46,Ozmer,Patterson,Slider,Ball,73.8,2342.5,-,-,1.8%
2025-05-20 01:00:00,Top 9,1-1,0,1ddcdf30-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7937-7949,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,0.34626285714285693,2.1667341176470587,1:42,231.0,-43.5,59.0,-6.79,-4.40,-0.25,-4.49,11.8,-,13.3,-,-,6.44,Ozmer,Patterson,Sinker,Ball,89.4,2479.9,-,-,0.0%
2025-05-20 01:00:00,Top 9,2-1,0,2939ceb0-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7955-7967,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,0.3443085714285716,1.1954117647058824,1:48,234.1,-44.4,59.2,-6.18,-3.65,-0.25,-4.55,11.3,-,14.1,-,-,6.23,Ozmer,Patterson,Sinker,Strike Looking,90.3,2413.0,-,-,57.2%
2025-05-20 01:00:00,Top 9,2-2,0,365fe570-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7976-7990,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,-0.8198057142857144,3.467957647058823,8:45,82.4,-43.8,53.5,-4.62,-8.41,1.76,-7.74,-1.1,-,-21.4,-,-,5.64,Ozmer,Patterson,Slider,Ball,75.4,2496.1,-,-,0.0%
2025-05-20 01:00:00,Top 9,3-2,0,41f39c60-359c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7999-8010,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.000,-,K,.000,.000,.000,R,L,-,K/C,,,,-0.41961142857142875,1.4936188235294117,2:01,240.7,-44.5,58.8,-6.64,-3.67,-0.81,-5.37,10.5,-,16.6,-,-,6.30,Ozmer,Patterson,Sinker,Strikeout (Looking),89.7,2428.1,-,-,24.7%
